4.714285714285714,10
4.857142857142857,1
5.571428571428571,4
5.428571428571429,7
5.857142857142857,3
3.5714285714285716,9
3.857142857142857,5
4.857142857142857,13
4.714285714285714,4
3.5714285714285716,118
4.571428571428571,1
5.0,2
6.0,45
4.428571428571429,7
5.571428571428571,7
4.857142857142857,16
5.571428571428571,10
4.857142857142857,3
4.428571428571429,10
4.857142857142857,1
6.285714285714286,4
3.4285714285714284,1
5.714285714285714,31
4.714285714285714,1
6.428571428571429,2
3.7142857142857144,50
5.571428571428571,1
4.428571428571429,1
4.857142857142857,1
5.0,6
3.5714285714285716,19
6.142857142857143,24
5.285714285714286,1
6.714285714285714,10
5.142857142857143,16
4.857142857142857,4
4.857142857142857,40
4.857142857142857,1
5.142857142857143,4
4.714285714285714,1
4.571428571428571,3
5.0,3
3.7142857142857144,0
4.857142857142857,3
5.714285714285714,19
4.428571428571429,1
4.0,2
3.7142857142857144,1
4.142857142857143,1
4.285714285714286,4
4.571428571428571,13
4.571428571428571,2
4.714285714285714,7
5.0,7
5.571428571428571,4
5.285714285714286,10
4.857142857142857,7
4.571428571428571,25
5.285714285714286,4
5.0,6
4.142857142857143,3
5.142857142857143,5
4.857142857142857,22
2.5714285714285716,2
5.142857142857143,19
3.5714285714285716,8
3.142857142857143,28
4.571428571428571,1
5.428571428571429,25
4.857142857142857,31
5.142857142857143,4
3.2857142857142856,1
3.857142857142857,4
5.285714285714286,1
3.4285714285714284,10
5.0,1
4.428571428571429,1
5.0,11
3.4285714285714284,4
4.714285714285714,2
4.714285714285714,4
5.428571428571429,4
6.142857142857143,16
3.7142857142857144,1
5.571428571428571,1
5.571428571428571,25
5.571428571428571,40
4.142857142857143,73
5.285714285714286,4
6.0,7
3.142857142857143,4
3.857142857142857,2
5.571428571428571,49
4.285714285714286,2
3.142857142857143,1
4.428571428571429,1
3.5714285714285716,1
4.142857142857143,1
4.428571428571429,4
5.142857142857143,13
