20.0,2000
14.6,2000
20.4,3
12.6,2000
24.2,2000
27.0,2000
16.8,2000
16.4,2000
14.4,2000
25.0,2000
20.0,2000
20.2,2000
25.4,2000
14.8,2000
11.4,2000
12.4,2000
18.6,2000
21.8,2000
16.6,2000
11.8,2000
21.0,2000
19.2,1
16.6,2000
27.4,2000
18.0,2000
19.2,2000
17.8,2000
15.8,2000
28.8,2000
14.8,2000
20.0,2000
9.0,2000
18.0,2000
19.4,2000
23.0,2000
19.2,2000
11.2,11
11.0,14
20.4,2000
13.2,2000
13.2,2000
30.0,2000
17.0,2000
24.0,2000
23.6,2000
27.6,2000
15.6,2000
15.2,2000
12.2,5
19.6,2000
16.0,2000
33.4,2000
30.0,2000
24.0,2000
28.2,2000
17.6,2000
17.0,2000
16.8,11
14.0,2000
14.0,2000
18.0,2000
27.0,2000
14.0,2000
15.4,2000
18.8,2000
12.0,2000
33.4,2000
29.8,2000
13.4,2000
9.2,5
15.2,2000
20.2,2000
22.6,2000
16.2,11
17.4,2000
20.4,10
29.4,2000
14.2,2000
16.4,2000
21.0,2000
20.2,2000
12.0,2000
17.4,2000
25.2,2000
17.2,2000
19.8,11
17.0,2000
17.6,2000
20.2,2000
20.4,2000
12.6,7
16.6,2000
14.2,2000
16.4,2000
22.6,2000
9.8,2000
15.0,16
12.4,2000
15.6,2000
20.4,2000
