15.0,5
14.6,1400
11.2,1400
12.6,1400
12.4,1400
16.2,1400
24.8,1400
21.0,1400
10.4,1400
17.6,1400
11.2,1400
12.6,1400
11.8,1400
11.4,1400
15.2,1400
15.0,1400
14.6,1400
7.6,2
14.8,1400
13.4,1400
18.6,1400
17.2,1400
13.0,1400
15.8,1400
15.2,1400
13.2,1400
9.0,1400
17.4,1400
15.0,1400
14.6,1400
11.6,1400
19.4,14
17.4,1400
16.4,1400
12.8,1400
15.8,1400
17.2,1400
11.6,3
18.4,1400
12.0,1400
19.4,1400
10.0,1400
15.4,1400
18.8,1400
14.8,1400
12.4,5
14.4,1400
11.6,1400
12.4,3
16.8,1400
19.6,1400
11.2,1400
11.2,1400
12.8,1400
15.2,1400
19.8,1400
14.8,1400
18.0,1400
18.2,1400
15.0,1400
13.6,1400
11.0,1400
12.0,11
15.2,1400
16.2,1400
14.8,1400
18.8,7
13.8,1400
15.2,1400
17.0,1400
15.2,1400
12.4,1400
12.2,1400
18.8,1400
18.8,11
13.8,1400
10.8,1400
19.8,1400
12.2,1400
15.0,1400
10.8,1400
16.4,8
8.2,20
16.6,1400
12.8,1400
22.6,1400
10.8,1400
16.2,1400
13.2,1400
16.2,1400
15.4,1400
11.2,1400
11.8,1400
16.6,1400
13.0,1400
13.4,1400
11.6,1400
17.6,1400
23.2,1400
16.0,1400
