9.2,600
6.4,1
10.8,600
8.4,7
6.4,600
6.4,7
8.4,7
6.6,7
8.6,600
9.8,600
8.4,600
9.0,600
7.0,1
7.0,5
11.8,600
12.4,600
9.4,5
7.4,600
8.8,600
9.6,600
6.4,600
6.0,4
9.0,600
7.4,600
11.6,600
10.4,600
6.0,600
14.4,600
11.2,600
7.2,600
8.4,600
3.8,600
9.8,600
12.6,600
6.0,600
9.8,600
8.8,600
10.6,600
10.2,600
4.2,5
6.8,9
5.6,600
10.4,600
8.2,4
10.4,600
9.4,8
6.4,8
8.8,600
10.4,600
9.0,600
11.4,600
9.8,600
12.6,600
11.4,4
4.8,6
7.2,600
6.6,8
8.4,4
10.0,600
13.2,600
13.4,600
10.4,1
8.6,600
11.8,600
9.6,600
9.6,600
8.6,600
8.2,11
6.6,8
11.2,600
9.6,600
10.6,600
8.8,4
6.4,1
9.0,600
12.2,600
8.8,17
8.8,13
9.6,600
6.4,5
10.8,600
9.6,7
7.6,5
11.2,600
14.2,600
8.8,600
9.6,11
8.0,4
9.8,600
7.4,6
5.4,4
7.2,600
8.2,8
8.8,0
7.0,600
7.0,13
10.0,600
9.2,600
11.2,600
12.6,14
