10.6,1200
20.0,1200
14.8,1200
16.8,1200
17.6,8
14.2,1200
10.4,10
12.2,13
20.0,1200
23.0,1200
11.8,1200
14.2,1200
12.2,1
21.4,1200
14.6,1200
9.8,1200
12.0,1200
11.4,1200
12.2,1200
15.4,1200
17.4,1200
20.6,1200
10.2,1200
13.8,1200
10.6,7
21.8,1200
15.0,1200
15.4,1200
16.6,1200
21.8,1200
10.6,1200
22.2,1200
16.8,1200
10.0,1200
13.8,7
16.8,1200
13.6,1200
8.2,1200
20.4,1200
11.0,1200
9.8,1200
13.6,1200
12.2,1200
15.4,8
11.6,1
22.4,1200
9.6,1200
13.0,1200
10.4,10
13.8,1200
15.6,1200
13.8,1200
11.8,1200
18.4,1200
18.2,1200
13.2,1200
10.2,1200
10.8,1200
18.0,1200
12.0,1200
17.2,7
13.0,1200
11.2,1200
20.2,1200
16.6,1200
16.2,1200
10.2,7
23.0,1200
12.4,1200
25.6,1200
19.6,1200
6.6,1200
12.8,1200
10.6,1200
14.6,1
11.2,4
7.8,1200
18.0,1200
9.4,1200
15.2,1200
12.2,8
10.6,1200
21.8,1200
14.6,8
11.0,1200
11.4,7
19.4,1200
15.4,8
21.4,1200
14.6,1200
19.6,1200
8.6,1200
14.0,1200
19.4,1200
14.0,1200
17.2,1200
18.2,1200
10.8,1200
14.0,1200
15.4,1200
