12.2,1800
20.0,1800
16.4,1800
15.0,1800
28.0,1800
13.2,1800
14.2,1800
16.0,1800
24.8,1800
11.8,1800
31.4,1800
18.4,1800
21.8,1800
16.6,1800
16.6,1800
15.2,1800
17.0,1800
15.4,1800
19.6,1800
23.2,1800
11.4,1800
21.2,1800
20.0,1800
20.0,1800
15.8,1800
16.8,17
16.2,1800
11.6,1800
20.6,8
7.2,3
15.4,1800
27.8,1800
14.0,1800
17.0,1800
25.8,1800
24.6,1800
18.6,1800
17.0,1800
19.4,1800
12.8,1800
10.2,7
18.8,1800
17.6,1800
16.8,1800
19.2,1800
18.8,1800
24.6,1800
24.0,1800
23.4,11
10.8,1800
15.0,1800
19.0,1800
16.8,1800
13.8,1800
18.0,1800
17.0,1800
28.2,1800
27.2,1800
16.8,1800
26.4,1800
23.2,1800
20.4,1800
21.6,1800
29.2,1800
17.0,1800
14.4,1800
21.4,1800
14.6,1800
20.0,1800
15.6,1800
14.4,1800
13.0,1800
19.0,1800
17.8,1800
17.4,1800
15.2,1800
14.8,1800
14.8,1800
19.4,1800
13.0,1800
15.4,1800
14.0,1800
20.0,1800
28.2,1800
12.4,1800
10.0,1800
11.2,1800
29.2,1800
18.2,1800
14.8,1800
17.0,1800
21.2,8
16.6,5
25.0,1800
18.4,1800
24.4,1800
12.0,14
31.0,1800
19.2,1800
15.4,1800
