4.166666666666667,2
3.6666666666666665,40
4.833333333333333,4
4.166666666666667,0
4.333333333333333,28
4.333333333333333,4
4.5,4
4.166666666666667,19
4.666666666666667,4
4.666666666666667,22
4.666666666666667,1
6.166666666666667,64
4.5,1
6.166666666666667,8
3.8333333333333335,1
4.0,4
4.333333333333333,24
4.5,1
5.5,58
4.5,4
3.3333333333333335,0
4.5,1
5.166666666666667,2
4.0,1
5.5,22
4.5,13
4.333333333333333,5
4.833333333333333,4
5.166666666666667,19
4.333333333333333,8
4.666666666666667,4
4.5,1
5.5,13
3.0,4
5.0,4
4.833333333333333,3
4.833333333333333,6
4.833333333333333,1
3.8333333333333335,1
4.333333333333333,79
4.833333333333333,1
7.0,10
3.5,1
4.666666666666667,1
3.3333333333333335,1
3.6666666666666665,1
4.5,1
3.8333333333333335,3
4.166666666666667,4
4.333333333333333,3
4.833333333333333,1
4.333333333333333,2
6.5,109
4.333333333333333,34
4.666666666666667,19
4.5,7
4.833333333333333,19
4.666666666666667,4
3.8333333333333335,1
5.0,5
3.8333333333333335,1
5.166666666666667,24
3.6666666666666665,4
5.0,5
2.8333333333333335,2
4.166666666666667,4
4.5,7
5.166666666666667,34
2.5,1
5.833333333333333,9
5.0,7
5.0,1
3.8333333333333335,4
4.666666666666667,4
4.333333333333333,3
5.333333333333333,67
5.333333333333333,10
3.0,1
4.333333333333333,22
3.5,7
4.666666666666667,7
5.333333333333333,4
3.5,26
5.166666666666667,4
6.166666666666667,4
4.166666666666667,46
5.666666666666667,13
4.0,2
5.166666666666667,7
4.833333333333333,1
5.666666666666667,31
6.666666666666667,10
3.3333333333333335,1
4.333333333333333,4
3.8333333333333335,1
4.0,4
2.5,2
4.833333333333333,61
3.8333333333333335,1
4.5,7
4.0,2
3.8333333333333335,202
3.6666666666666665,4
4.5,7
5.666666666666667,1
2.3333333333333335,1
4.333333333333333,4
6.0,3
6.5,68
7.333333333333333,22
4.833333333333333,70
4.0,4
5.5,4
4.666666666666667,52
4.0,1
3.5,0
5.666666666666667,3
6.0,13
4.666666666666667,11
4.0,91
3.3333333333333335,3
3.1666666666666665,1
4.5,2
5.166666666666667,3
4.666666666666667,22
5.833333333333333,6
3.8333333333333335,4
5.166666666666667,52
5.166666666666667,2
5.5,35
3.8333333333333335,16
5.333333333333333,4
2.6666666666666665,10
4.333333333333333,1
4.666666666666667,10
6.0,10
5.333333333333333,4
5.166666666666667,5
3.6666666666666665,0
4.833333333333333,2
5.166666666666667,4
5.666666666666667,7
6.666666666666667,9
4.666666666666667,4
3.8333333333333335,4
3.0,0
5.0,2
5.333333333333333,2
4.0,1
4.5,1
6.166666666666667,44
4.5,0
3.8333333333333335,1
4.5,1
2.8333333333333335,1
4.0,4
3.1666666666666665,1
5.166666666666667,40
4.333333333333333,4
7.833333333333333,5
6.166666666666667,6
4.0,5
4.166666666666667,1
3.1666666666666665,0
2.1666666666666665,4
4.5,4
4.833333333333333,4
4.666666666666667,7
3.8333333333333335,1
2.8333333333333335,1
3.0,1
4.0,4
3.8333333333333335,19
4.833333333333333,1
3.6666666666666665,1
5.5,1
5.166666666666667,24
5.166666666666667,16
5.0,3
4.333333333333333,1
5.5,70
4.0,2
4.5,4
6.0,7
6.166666666666667,4
4.333333333333333,1
5.166666666666667,4
4.5,10
6.0,31
5.5,22
4.333333333333333,1
5.166666666666667,11
6.333333333333333,31
3.8333333333333335,2
4.666666666666667,10
4.833333333333333,16
5.833333333333333,10
2.8333333333333335,1
4.833333333333333,4
4.833333333333333,4
4.333333333333333,2
5.333333333333333,7
4.166666666666667,1
4.333333333333333,1
5.166666666666667,7
5.166666666666667,4
5.333333333333333,7
5.0,3
4.333333333333333,4
5.833333333333333,1
6.0,4
6.166666666666667,52
4.833333333333333,10
5.0,10
5.333333333333333,7
3.6666666666666665,1
3.0,13
4.666666666666667,5
4.0,1
4.333333333333333,22
4.333333333333333,1
6.333333333333333,3
3.1666666666666665,1
4.0,13
3.8333333333333335,13
5.0,17
4.666666666666667,37
4.0,1
4.0,1
5.0,100
3.8333333333333335,1
6.5,118
3.8333333333333335,40
3.5,4
4.0,1
4.0,1
5.666666666666667,94
3.5,1
3.8333333333333335,1
5.833333333333333,4
3.8333333333333335,1
4.333333333333333,3
4.833333333333333,7
7.0,82
5.333333333333333,136
5.166666666666667,40
4.333333333333333,2
4.833333333333333,4
5.166666666666667,5
4.666666666666667,1
4.5,3
3.3333333333333335,22
5.666666666666667,4
4.666666666666667,31
4.5,8
3.8333333333333335,4
5.166666666666667,22
6.0,5
4.666666666666667,13
4.5,10
4.0,10
4.166666666666667,1
5.333333333333333,0
3.3333333333333335,1
5.166666666666667,8
5.166666666666667,4
4.5,7
4.833333333333333,1
3.8333333333333335,1
6.666666666666667,7
5.166666666666667,3
6.166666666666667,7
4.0,1
5.833333333333333,10
3.8333333333333335,1
5.166666666666667,4
4.5,1
3.6666666666666665,2
6.666666666666667,22
5.333333333333333,12
4.5,1
4.0,1
5.0,82
4.166666666666667,10
6.0,25
